CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name
23805,MR.,LUKE,HAYES,6/24/1958,M,M,luke12@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,LUKE  HAYES
23806,MRS.,OLIVIA,FOSTER,8/19/1958,M,F,olivia61@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,OLIVIA  FOSTER
23807,MR.,CARSON,HUGHES,02-10-1958,M,M,carson10@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,CARSON  HUGHES
23808,MR.,SPENCER,PERRY,05-08-1958,M,M,spencer9@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,SPENCER  PERRY
23809,MRS.,DANIELLE,SANCHEZ,4/23/1958,M,F,danielle27@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,DANIELLE  SANCHEZ
23810,MRS.,SARAH,LEE,09-09-1958,M,F,sarah24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N,SARAH  LEE
23811,MR.,ETHAN,POWELL,01-04-1959,S,M,ethan5@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,ETHAN  POWELL
23812,MR.,CAMERON,BUTLER,9/19/1959,S,M,cameron9@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,CAMERON  BUTLER
23813,MRS.,HANNAH,BENNETT,07-07-1959,S,F,hannah24@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,HANNAH  BENNETT
23814,MRS.,ANGELA,FOSTER,7/24/1959,M,F,angela19@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,ANGELA  FOSTER
23815,,JULIA,WARD,11/26/1959,S,NA,julia57@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,JULIA  WARD
23816,MRS.,NATALIE,JOHNSON,6/25/1959,S,F,natalie69@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,NATALIE  JOHNSON
23817,MRS.,KAITLYN,MURPHY,8/16/1959,M,F,kaitlyn53@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,KAITLYN  MURPHY
23818,MS.,CASSIDY,GONZALES,11/16/1972,M,F,cassidy18@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,CASSIDY  GONZALES
23819,,VANESSA,WASHINGTON,4/14/1973,M,NA,vanessa14@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,VANESSA  WASHINGTON
23820,MS.,ISABELLE,DIAZ,08-03-1973,M,F,isabelle20@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,ISABELLE  DIAZ
23821,MR.,JORDAN,LAL,5/23/1973,S,M,jordan25@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,JORDAN  LAL
23822,MRS.,SIERRA,CAMPBELL,09-02-1973,M,F,sierra6@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,SIERRA  CAMPBELL
23823,MR.,SAMUEL,DAVIS,5/18/1973,M,M,samuel63@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,SAMUEL  DAVIS
23824,MR.,EDWARD,CARTER,10/13/1973,M,M,edward12@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,EDWARD  CARTER
23825,MRS.,KATHERINE,COLEMAN,2/19/1973,M,F,katherine31@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,KATHERINE  COLEMAN
23826,MR.,DALTON,ROSS,9/21/1973,S,M,dalton49@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,DALTON  ROSS
23827,MR.,WYATT,HALL,9/24/1972,S,M,wyatt25@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,WYATT  HALL
23828,MRS.,CAROLYN,CARLSON,10/20/1971,M,F,carolyn39@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y,CAROLYN  CARLSON
23829,MR.,ANTHONY,RODRIGUEZ,11/23/1972,M,M,anthony6@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,ANTHONY  RODRIGUEZ
23830,MR.,CAMERON,WHITE,09-05-1972,M,M,cameron31@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y,CAMERON  WHITE
23831,MRS.,COLLEEN,JAI,02-08-1972,M,F,colleen35@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,COLLEEN  JAI
23832,MRS.,ALEXANDRA,RAMIREZ,9/19/1972,M,F,alexandra18@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,ALEXANDRA  RAMIREZ
23833,MR.,KEVIN,GONZALES,02-11-1972,M,M,kevin19@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,KEVIN  GONZALES
23834,MR.,ETHAN,LONG,06-06-1972,S,M,ethan6@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,ETHAN  LONG
23835,MR.,MARCUS,JACKSON,08-11-1972,M,M,marcus12@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,N,MARCUS  JACKSON
23836,MRS.,CHLOE,CARTER,02-04-1972,S,F,chloe7@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y,CHLOE  CARTER
23837,MR.,JONATHAN,LI,10/15/1970,M,M,jonathan25@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,JONATHAN  LI
23838,MRS.,ARIANA,READY,8/22/1970,M,F,ariana18@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,ARIANA  READY
23840,MR.,MASON,WARD,12-06-1970,M,M,mason12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,MASON  WARD
23841,MRS.,SYDNEY,PHILLIPS,3/13/1970,M,F,sydney48@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,SYDNEY  PHILLIPS
23842,MR.,CONNOR,BRYANT,9/26/1970,M,M,connor12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,CONNOR  BRYANT
23843,MR.,MARCUS,PATTERSON,9/20/1970,M,M,marcus60@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,MARCUS  PATTERSON
23844,MRS.,ALEXANDRA,GONZALES,05-01-1969,S,F,alexandra38@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,ALEXANDRA  GONZALES
23845,MRS.,MADELINE,TURNER,8/14/1969,S,F,madeline4@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N,MADELINE  TURNER
23846,MR.,AIDAN,DIAZ,6/20/1969,M,M,aidan23@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,AIDAN  DIAZ
23847,MR.,CHAD,SHARMA,03-01-1969,S,M,chad11@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N,CHAD  SHARMA
23848,MRS.,PAMELA,SAI,06-05-1969,M,F,pamela9@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,PAMELA  SAI
23849,MRS.,ALEXIS,SIMMONS,01-04-1971,S,F,alexis38@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,ALEXIS  SIMMONS
23850,MRS.,ANNA,HALL,11/20/1971,M,F,anna61@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,ANNA  HALL
23851,MRS.,MARIAH,ROGERS,4/15/1971,S,F,mariah42@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,MARIAH  ROGERS
23852,MRS.,DESIREE,TORRES,4/20/1971,S,F,desiree8@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,DESIREE  TORRES
23853,MR.,ISAAC,PEREZ,12/22/1969,M,M,isaac26@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,ISAAC  PEREZ
23854,MRS.,MEGAN,TORRES,6/14/1969,M,F,megan41@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,MEGAN  TORRES
23855,MR.,CARLOS,WATSON,02-08-1969,M,M,carlos2@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,CARLOS  WATSON
23856,MRS.,SARAH,TAYLOR,09-04-1969,S,F,sarah11@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,SARAH  TAYLOR
23857,MRS.,ALEXANDRA,ANDERSON,12/25/1969,S,F,alexandra73@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,ALEXANDRA  ANDERSON
23858,MR.,JONATHAN,POWELL,09-04-1968,M,M,jonathan8@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,JONATHAN  POWELL
23859,MRS.,MEGAN,ANDERSON,11/19/1968,M,F,megan13@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,MEGAN  ANDERSON
23860,MR.,ERIC,LONG,03-07-1968,M,M,eric18@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,ERIC  LONG
23861,MR.,KEITH,ANAND,6/16/1968,M,M,keith26@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,KEITH  ANAND
23862,MRS.,REBEKAH,KAPOOR,12/16/1967,M,F,rebekah1@adventure-works.com,"$40,000 ",5,High School,Skilled Manual,Y,REBEKAH  KAPOOR
23863,MR.,CHRISTIAN,WILLIAMS,04-08-1967,S,M,christian32@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,CHRISTIAN  WILLIAMS
23864,MS.,CHLOE,JACKSON,6/16/1967,S,F,chloe44@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,CHLOE  JACKSON
23865,MRS.,LORI,SANZ,4/20/1970,S,F,lori20@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,LORI  SANZ
23866,MR.,XAVIER,FLORES,05-06-1970,M,M,xavier52@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,XAVIER  FLORES
23867,MRS.,SARAH,HENDERSON,9/23/1970,S,F,sarah30@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,SARAH  HENDERSON
23868,MRS.,ABIGAIL,COLEMAN,07-08-1970,S,F,abigail74@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,ABIGAIL  COLEMAN
23869,MR.,WAYNE,NARA,3/15/1970,M,M,wayne19@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y,WAYNE  NARA
23870,MR.,ELIJAH,HENDERSON,6/15/1970,M,M,elijah8@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,N,ELIJAH  HENDERSON
23871,MRS.,BAILEY,RICHARDSON,06-01-1970,S,F,bailey7@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,N,BAILEY  RICHARDSON
23872,MR.,MATTHEW,GARCIA,3/22/1970,M,M,matthew21@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,MATTHEW  GARCIA
23873,MRS.,NICOLE,MILLER,10/17/1970,M,F,nicole6@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,Y,NICOLE  MILLER
23874,MRS.,ABIGAIL,COOK,4/14/1967,S,F,abigail7@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,ABIGAIL  COOK
23875,MR.,SEAN,GREEN,5/20/1966,M,M,sean48@adventure-works.com,"$60,000 ",3,Bachelors,Skilled Manual,Y,SEAN  GREEN
23876,MR.,DAVID,HENDERSON,6/14/1966,M,M,david37@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,DAVID  HENDERSON
23877,MS.,KATHERINE,MORRIS,5/21/1966,M,F,katherine4@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,KATHERINE  MORRIS
23878,MS.,CHLOE,WOOD,08-07-1966,S,F,chloe68@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,CHLOE  WOOD
23879,MS.,AMBER,GONZALEZ,2/22/1966,M,F,amber8@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,N,AMBER  GONZALEZ
23880,MR.,NOAH,PATTERSON,1/25/1966,S,M,noah7@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,NOAH  PATTERSON
23881,MR.,JOSHUA,MARTINEZ,6/17/1969,M,M,joshua19@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,JOSHUA  MARTINEZ
23882,MRS.,ALEXIA,BUTLER,04-09-1969,S,F,alexia12@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,ALEXIA  BUTLER
23883,MR.,JACKSON,RUSSELL,11/22/1969,M,M,jackson22@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,N,JACKSON  RUSSELL
23884,MR.,ETHAN,ROSS,3/23/1969,M,M,ethan0@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,ETHAN  ROSS
23885,MRS.,ANGELA,MORRIS,06-06-1969,M,F,angela44@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,ANGELA  MORRIS
23886,MR.,SEAN,STEWART,12/16/1969,M,M,sean34@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y,SEAN  STEWART
23887,MR.,MASON,CARTER,09-01-1965,S,M,mason31@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,MASON  CARTER
23888,MR.,EDWARD,CLARK,08-10-1965,M,M,edward41@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,EDWARD  CLARK
23889,MR.,SEAN,CARTER,4/27/1965,S,M,sean42@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,N,SEAN  CARTER
23890,MRS.,HALEY,COX,05-03-1965,M,F,haley11@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,HALEY  COX
23891,MR.,JACK,JENKINS,10-04-1965,M,M,jack7@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,JACK  JENKINS
23892,MRS.,OLIVIA,BAILEY,8/17/1965,M,F,olivia32@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,OLIVIA  BAILEY
23893,MR.,ZACHARY,CLARK,03-01-1965,M,M,zachary50@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,ZACHARY  CLARK
23894,MR.,BRYAN,RAMIREZ,7/22/1965,M,M,bryan9@adventure-works.com,"$50,000 ",3,Bachelors,Skilled Manual,Y,BRYAN  RAMIREZ
23895,MS.,NICOLE,POWELL,4/14/1965,S,F,nicole57@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,NICOLE  POWELL
23896,MS.,MEGAN,PETERSON,7/21/1964,S,F,megan42@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,MEGAN  PETERSON
23897,MRS.,KATRINA,CHAPMAN,03-12-1967,S,F,katrina14@adventure-works.com,"$10,000 ",3,Partial High School,Manual,Y,KATRINA  CHAPMAN
23898,MRS.,SHAWNA,RAI,02-06-1967,S,F,shawna17@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,SHAWNA  RAI
23899,MRS.,LINDSEY,NATH,7/27/1967,S,F,lindsey18@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,LINDSEY  NATH
23900,MR.,RAFAEL,YANG,04-11-1967,S,M,rafael5@adventure-works.com,"$20,000 ",1,Partial College,Manual,N,RAFAEL  YANG
23901,MR.,MAX,GUTIERREZ,7/17/1967,M,M,max11@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,MAX  GUTIERREZ
23902,MRS.,JULIE,KUMAR,7/27/1967,M,F,julie12@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,JULIE  KUMAR
23903,MR.,HAROLD,SUBRAM,10-01-1967,M,M,harold10@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,HAROLD  SUBRAM
23904,MRS.,HALEY,WASHINGTON,9/21/1967,S,F,haley32@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,HALEY  WASHINGTON
23905,MR.,JOSE,ZHANG,06-02-1967,S,M,jose18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,JOSE  ZHANG
23906,MR.,ALAN,MA,10/22/1967,S,M,alan19@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N,ALAN  MA
23907,MR.,HECTOR,NAVARRO,07-09-1967,S,M,hector8@adventure-works.com,"$40,000 ",0,Bachelors,Clerical,N,HECTOR  NAVARRO
23908,MR.,MAX,SANZ,11/18/1966,S,M,max18@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,N,MAX  SANZ
23909,MR.,TODD,LIN,10-06-1966,M,M,todd8@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y,TODD  LIN
23910,MR.,GABRIEL,PERRY,09-04-1965,S,M,gabriel4@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,GABRIEL  PERRY
23911,MRS.,PRISCILLA,SHARMA,4/17/1965,S,F,priscilla9@adventure-works.com,"$20,000 ",2,High School,Manual,Y,PRISCILLA  SHARMA
23912,MR.,ARTHUR,SANCHEZ,7/14/1965,S,M,arthur21@adventure-works.com,"$20,000 ",2,High School,Manual,Y,ARTHUR  SANCHEZ
23913,MRS.,RILEY,COOPER,05-12-1965,S,F,riley28@adventure-works.com,"$20,000 ",2,High School,Manual,Y,RILEY  COOPER
23914,MRS.,TONYA,SHARMA,9/24/1964,M,F,tonya9@adventure-works.com,"$20,000 ",2,High School,Manual,Y,TONYA  SHARMA
23915,MR.,LAWRENCE,SERRANO,2/20/1964,M,M,lawrence15@adventure-works.com,"$20,000 ",2,High School,Manual,Y,LAWRENCE  SERRANO
23916,MR.,RUBEN,SERRANO,06-08-1963,M,M,ruben39@adventure-works.com,"$10,000 ",4,Partial High School,Manual,Y,RUBEN  SERRANO
23917,MRS.,CARRIE,CARLSON,4/28/1963,M,F,carrie16@adventure-works.com,"$20,000 ",3,High School,Manual,Y,CARRIE  CARLSON
23918,MRS.,KENDRA,NAVARRO,03-08-1963,S,F,kendra10@adventure-works.com,"$20,000 ",3,High School,Manual,Y,KENDRA  NAVARRO
23919,MRS.,JORDAN,PARKER,7/16/1932,M,F,jordan36@adventure-works.com,"$10,000 ",4,High School,Manual,Y,JORDAN  PARKER
23920,MR.,ARTHUR,RUIZ,7/27/1966,S,M,arthur25@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,ARTHUR  RUIZ
23921,MR.,CHARLES,LEE,02-06-1966,S,M,charles26@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,CHARLES  LEE
23922,MR.,CODY,RICHARDSON,7/18/1966,M,M,cody10@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,CODY  RICHARDSON
23923,MR.,ALEJANDRO,SUN,11-12-1966,S,M,alejandro16@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y,ALEJANDRO  SUN
23924,MS.,AMBER,WRIGHT,12/13/1966,S,F,amber20@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,AMBER  WRIGHT
23925,MRS.,MARIE,TORRES,6/24/1965,M,F,marie35@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,N,MARIE  TORRES
23926,MRS.,LYDIA,WEBER,04-08-1965,M,F,lydia3@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,LYDIA  WEBER
23927,MR.,SETH,COLLINS,05-12-1964,S,M,seth47@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,SETH  COLLINS
23928,MRS.,JACLYN,YE,04-07-1964,M,F,jaclyn10@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,JACLYN  YE
23929,MRS.,KRISTIN,XIE,05-09-1964,M,F,kristin5@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,KRISTIN  XIE
23930,MRS.,MEAGAN,ARUN,10/13/1964,M,F,meagan7@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,MEAGAN  ARUN
23931,MR.,REGINALD,RUIZ,06-02-1963,M,M,reginald10@adventure-works.com,"$30,000 ",2,Partial College,Clerical,Y,REGINALD  RUIZ
23932,MRS.,CARRIE,JIMÉNEZ,10-02-1963,M,F,carrie5@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y,CARRIE  JIMÉNEZ
23933,MRS.,SABRINA,CARLSON,08-04-1963,S,F,sabrina12@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y,SABRINA  CARLSON
23934,MS.,BONNIE,ANDERSEN,4/16/1978,S,F,bonnie19@adventure-works.com,"$20,000 ",0,High School,Manual,N,BONNIE  ANDERSEN
23935,MS.,ALEXIS,BARNES,4/23/1976,S,F,alexis25@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N,ALEXIS  BARNES
23936,MRS.,MONIQUE,VAZQUEZ,2/16/1979,M,F,monique11@adventure-works.com,"$20,000 ",4,High School,Manual,Y,MONIQUE  VAZQUEZ
23937,MR.,EDDIE,RUIZ,3/26/1979,M,M,eddie3@adventure-works.com,"$20,000 ",5,High School,Manual,Y,EDDIE  RUIZ
23938,MR.,HAROLD,MADAN,10-02-1963,M,M,harold5@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,HAROLD  MADAN
23939,MRS.,JODI,NARA,6/23/1962,M,F,jodi17@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,JODI  NARA
23940,MR.,DOMINIC,PEREZ,7/14/1962,M,M,dominic22@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,DOMINIC  PEREZ
23941,MR.,EDUARDO,ANDERSON,11/20/1978,M,M,eduardo8@adventure-works.com,"$30,000 ",3,Partial College,Clerical,Y,EDUARDO  ANDERSON
23942,MR.,RAFAEL,GOEL,11/13/1978,M,M,rafael43@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y,RAFAEL  GOEL
23943,MRS.,CINDY,SUBRAM,3/24/1978,M,F,cindy13@adventure-works.com,"$30,000 ",4,Partial College,Clerical,Y,CINDY  SUBRAM
23944,MRS.,JENNY,WU,01-08-1978,S,F,jenny9@adventure-works.com,"$30,000 ",4,Partial College,Clerical,N,JENNY  WU
23945,MR.,NICOLAS,BLACK,8/23/1978,M,M,nicolas18@adventure-works.com,"$30,000 ",5,Partial College,Clerical,Y,NICOLAS  BLACK
23946,MS.,KELLI,LUO,11-02-1977,S,F,kelli29@adventure-works.com,"$30,000 ",0,Partial College,Clerical,Y,KELLI  LUO
23947,MS.,AUTUMN,LIANG,04-08-1977,M,F,autumn16@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,AUTUMN  LIANG
23948,MS.,KATELYN,RIVERA,2/27/1976,S,F,katelyn16@adventure-works.com,"$20,000 ",0,High School,Manual,Y,KATELYN  RIVERA
23949,MR.,KELVIN,DENG,04-07-1976,S,M,kelvin43@adventure-works.com,"$20,000 ",0,High School,Manual,N,KELVIN  DENG
23950,MR.,ROGER,ZHOU,05-12-1975,M,M,roger13@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N,ROGER  ZHOU
23951,MS.,LINDSAY,BECKER,8/19/1975,S,F,lindsay20@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,LINDSAY  BECKER
23952,MR.,NELSON,DOMINGUEZ,9/13/1975,S,M,nelson11@adventure-works.com,"$20,000 ",0,High School,Manual,N,NELSON  DOMINGUEZ
23953,MR.,SHANE,MEHTA,11-09-1976,S,M,shane17@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,SHANE  MEHTA
23954,MR.,JONATHON,SERRANO,07-07-1976,S,M,jonathon12@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,JONATHON  SERRANO
23955,MR.,LUCAS,COOK,07-11-1975,S,M,lucas84@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,LUCAS  COOK
23956,MS.,MORGAN,COLEMAN,2/27/1975,M,F,morgan75@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,MORGAN  COLEMAN
23957,MR.,LOUIS,ZHENG,06-07-1974,M,M,louis14@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,LOUIS  ZHENG
23958,MS.,AMY,LIN,10/17/1975,S,F,amy15@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,AMY  LIN
23959,MS.,AMBER,PARKER,06-02-1975,S,F,amber7@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,AMBER  PARKER
23960,MR.,EUGENE,ZHENG,12-07-1975,S,M,eugene24@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,EUGENE  ZHENG
23961,MS.,KAREN,HUANG,6/22/1975,S,F,karen15@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,KAREN  HUANG
23962,MS.,SANDRA,YANG,11/16/1973,M,F,sandra11@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,SANDRA  YANG
23963,MR.,GERALD,JIMENEZ,03-11-1973,M,M,gerald13@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N,GERALD  JIMENEZ
23964,MR.,ARTURO,NARA,9/22/1934,S,M,arturo42@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y,ARTURO  NARA
23965,MR.,DUSTIN,SHAN,7/26/1962,S,M,dustin10@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,N,DUSTIN  SHAN
23966,MR.,GRANT,SHARMA,03-03-1962,M,M,grant11@adventure-works.com,"$20,000 ",1,Graduate Degree,Manual,N,GRANT  SHARMA
23967,MRS.,VERONICA,SURI,02-09-1962,S,F,veronica0@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,VERONICA  SURI
23968,MR.,CALEB,BAKER,12-09-1961,M,M,caleb37@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,CALEB  BAKER
23969,MR.,COLE,SANDERS,01-05-1961,S,M,cole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N,COLE  SANDERS
23970,MRS.,REBEKAH,FERNANDEZ,10/15/1961,S,F,rebekah15@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,REBEKAH  FERNANDEZ
23971,MRS.,LINDSEY,JAI,09-02-1961,S,F,lindsey12@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N,LINDSEY  JAI
23972,MR.,CLARENCE,LIANG,05-04-1961,S,M,clarence9@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,N,CLARENCE  LIANG
23973,MR.,ZACHARY,LONG,03-09-1936,S,M,zachary8@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,N,ZACHARY  LONG
23974,MRS.,SUSAN,HUANG,4/22/1958,S,F,susan15@adventure-works.com,"$10,000 ",1,Bachelors,Manual,N,SUSAN  HUANG
23975,MR.,FRANK,BLANCO,10/24/1958,S,M,frank23@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,FRANK  BLANCO
23976,MRS.,RACHAEL,ARUN,3/21/1958,S,F,rachael6@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y,RACHAEL  ARUN
23977,,GAIL,BUTLER,2/24/1958,S,NA,gail4@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y,GAIL  BUTLER
23978,MR.,PHILIP,ORTEGA,9/13/1957,M,M,philip21@adventure-works.com,"$10,000 ",1,Partial College,Manual,N,PHILIP  ORTEGA
23979,MR.,DAMIEN,CHEN,2/21/1956,S,M,damien1@adventure-works.com,"$10,000 ",2,Partial College,Manual,N,DAMIEN  CHEN
23980,MR.,SERGIO,GARCIA,06-06-1956,S,M,sergio15@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,SERGIO  GARCIA
23981,MR.,CESAR,MARTINEZ,11/18/1955,M,M,cesar17@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,CESAR  MARTINEZ
